cik,symbol
1812477,TSX:BITF
1812727,NASDAQ:RELI
1812923,NYSE:SDHY
1813452,CSE:PLTH
1813603,OTC:HSTA
1813658,OTC:TMPOQ
1813783,NASDAQ:VMAR
1813814,NASDAQ:MNMD
1813914,NASDAQ:CMAX
1814067,NASDAQ:LXEH
1814114,NASDAQ:OBIO
1814215,AMEX:BURU
1814287,NASDAQ:ABL
1814423,NYSE:IH
1814963,NASDAQ:ILAG
1814974,OTC:BBXIA
1815128,TSXV:STND
1815436,ASX:AHI
1815442,NASDAQ:KYMR
1815566,NASDAQ:IFBD
1815620,ASX:OPT
1815632,OTC:TGCB
1815776,NASDAQ:LENZ
1815779,OSL:HAFNI
1815846,HKEX:9896
1815849,NYSE:ATIP
1815903,NASDAQ:PTPI
1815974,NASDAQ:ANEB
1816007,NYSE:LU
1816017,NYSE:SPIR
1816172,NASDAQ:JZXN
1816233,NASDAQ:SHCR
1816319,NASDAQ:LYT
1816431,NASDAQ:QSI
1816554,OTC:EVTK
1816581,NYSE:OUST
1816590,NASDAQ:CMPS
1816613,NYSE:MKFG
1816708,NYSE:OWLT
1816736,NASDAQ:IRON
1816815,NASDAQ:BON
1816901,TSE:4887
1817004,NASDAQ:EZFL
1817159,NYSE:RFMZ
1817229,NASDAQ:VOR
1817232,OTC:HGAS
1817241,NASDAQ:ARTV
1817358,NASDAQ:ASO
1817511,NASDAQ:SOPA
1817713,NASDAQ:JANX
1817760,NASDAQ:SMTK
1818093,NASDAQ:SKIN
1818201,NASDAQ:CCCS
1818331,NASDAQ:WGS
1818382,NASDAQ:HUMA
1818383,NYSE:MAX
1818502,NYSE:OPFI
1818550,OTC:ICDX
1818605,NASDAQ:DIST
1818644,NASDAQ:LIDR
1818794,NASDAQ:DYN
1818838,NASDAQ:ADAG
1818844,NASDAQ:VIRI
1818874,NASDAQ:SOFI
1819074,CSE:PKG
1819133,NASDAQ:TNGX
1819142,NYSE:SES
1819253,NASDAQ:BTMD
1819394,NASDAQ:MTTR
1819395,NASDAQ:SOND
1819404,NYSE:NRDY
1819411,NASDAQ:GANX
1819438,NYSE:GWH
1819493,NASDAQ:XOS
1819516,NYSE:UP
1819559,NYSE:WDI
1819574,NYSE:BARK
1819576,NASDAQ:LQDA
1819580,NYSE:YSG
1819615,OTC:CLVR
1819704,NASDAQ:MRM
1819790,NASDAQ:TARS
1819794,NASDAQ:HTOO
1819796,NASDAQ:GCMG
1819810,NYSE:RDW
1819848,NYSE:JOBY
1819876,OTC:TRIRF
1819928,NYSE:DV
1819974,NASDAQ:SKYT
1819989,NASDAQ:CIFR
1819994,NASDAQ:RKLB
1820144,NYSE:GRND
1820175,OTC:OCAX
1820190,NASDAQ:SCLX
1820302,NYSE:BKKT
1820378,NASDAQ:TBLD
1820566,NASDAQ:ISPO
1820721,NASDAQ:ARRY
1820872,NYSE:GBTG
1820875,NASDAQ:CXAI
1820953,NASDAQ:AFRM
1821159,NASDAQ:EVGO
1821160,NYSE:GHLD
1821175,NASDAQ:MSGM
1821393,NYSE:AAN
1821424,NASDAQ:UK
1821468,NASDAQ:YQ
1821534,OTC:EXOD
1821586,NASDAQ:MLTX
1821769,NASDAQ:NVTS
1821806,NASDAQ:LESL
1821825,NYSE:OGN
1821866,NEO:BTQ
1822145,OTC:PRST
1822250,NASDAQ:LOGC
1822359,NASDAQ:DCGO
1822372,OTC:SSRT
1822462,NASDAQ:FHTX
1822479,NASDAQ:SHC
1822492,NASDAQ:HLMN
1822523,NASDAQ:AFCG
1822791,NASDAQ:CLNN
1822886,NASDAQ:HHGC
1822928,NYSE:HLLY
1822966,NYSE:SMR
1822993,NYSE:JXN
1823000,OTC:CNXX
1823144,NASDAQ:CMPO
1823239,NASDAQ:MRVI
1823306,TSX:LSPD
1823365,NASDAQ:GBNY
1823406,NASDAQ:AFBI
1823466,NYSE:NOTE
1823529,NASDAQ:ACT
1823584,NASDAQ:AENT
1823593,OTC:TSPH
1823608,NASDAQ:AMAL
1823652,NYSE:EVEX
1823794,NASDAQ:ARKO
1823878,NASDAQ:MYPS
1823882,OTC:MIMOQ
1823945,NYSE:OWL
1823986,NYSE:WDH
1824036,OSL:IDEX
1824204,OTC:PVOZ
1824293,NASDAQ:GRI
1824403,NASDAQ:RSVR
1824502,NYSE:ACHR
1824814,NASDAQ:CGNT
1824893,NASDAQ:SRZN
1824920,NYSE:IONQ
1825024,NYSE:OPAD
1825079,NYSE:VLD
1825088,NYSE:DFH
1825155,TSX:TIXT
1825248,OTC:BDVC
1825349,NASDAQ:CHSN
1825452,NASDAQ:ONFO
1825570,NASDAQ:PAX
1825875,NASDAQ:RAYA
1826000,OTC:LTCH
1826011,NASDAQ:BNZI
1826168,BMFBOVESPA:TIMS3
1826286,NASDAQ:VINP
1826376,NASDAQ:GSUN
1826397,NASDAQ:AGRI
1826457,NASDAQ:GLUE
1826470,NASDAQ:WOOF
1826600,NASDAQ:MNTK
1826660,NASDAQ:WETH
1826667,NASDAQ:TLSI
1826681,NASDAQ:PDYN
1826889,NYSE:BODI
1826892,NASDAQ:BCAB
1827087,NASDAQ:VIGL
1827090,NASDAQ:CERT
1827401,CSE:DRUG
1827506,NASDAQ:TRML
1827821,NYSE:FRGE
1827855,OTC:MCLE
1827871,OTC:ELIQQ
1828016,NASDAQ:PLTK
1828098,NASDAQ:STKH
1828102,NASDAQ:KARO
1828105,NYSE:HIPO
1828108,NASDAQ:AUR
1828161,NASDAQ:FTCI
1828185,NASDAQ:BRNS
1828253,NASDAQ:EVAX
1828316,EURONEXT:PHARM
1828318,NASDAQ:ENVX
1828365,NYSE:RLX
1828376,NASDAQ:WMPN
1828377,OTC:FTCO
1828522,OTC:EFTR
1828536,NYSE:NRGV
1828588,NASDAQ:HNVR
1828673,NASDAQ:HCWB
1828723,NYSE:AMPS
1828739,OTC:AZRS
1828748,OTC:ASFH
1828791,NASDAQ:DSP
1828805,OTC:ALMU
1828811,NYSE:LICY
1828852,NASDAQ:MOND
1828937,NYSE:FOA
1828962,NASDAQ:CRCT
1828972,NASDAQ:BZFD
1829118,NYSE:TUYA
1829247,NASDAQ:BFRG
1829280,NASDAQ:FORA
1829311,OTC:BMNR
1829576,NASDAQ:CARE
1829635,NASDAQ:RNAZ
1829667,NASDAQ:RGC
1829726,TSX:TFPM
1829794,NASDAQ:VLCN
1829802,NASDAQ:SNSE
1829864,NASDAQ:TASK
1829948,TSX:CIX
1829949,OTC:OGBLY
1829959,TSX:DCBO
1829966,OTC:EBET
1830029,NEO:GRDI
1830033,NASDAQ:PCT
1830043,NASDAQ:BMBL
1830072,NASDAQ:IPW
1830081,NASDAQ:RUM
1830188,NASDAQ:UHG
1830210,OTC:BHILW
1830214,NYSE:DNA
1830487,NASDAQ:PHVS
1830503,OTC:BZWR
1830696,OTC:GLCP
1830749,NASDAQ:ACHL
1831006,OTC:BLUAF
1831096,NASDAQ:GEG
1831097,NYSE:AGL
1831283,OTC:LIANY
1831363,NASDAQ:TERN
1831481,NYSE:SOC
1831523,OTC:SFCO
1831631,NYSE:LDI
1831651,NASDAQ:SHLS
1831828,NASDAQ:VERA
1831840,NYSE:SEMR
1831868,NASDAQ:ICU
1831874,NASDAQ:IRAA
1831907,NYSE:MYTE
1831915,NASDAQ:CTKB
1831978,NASDAQ:NBST
1831979,NASDAQ:SDST
1832038,NASDAQ:IVVD
1832161,OTC:KEYR
1832168,NASDAQ:LBPH
1832332,NASDAQ:AVAH
1832466,NASDAQ:ALHC
1832483,NASDAQ:SERV
1832487,OTC:GUER
1832511,NASDAQ:PIII
1832871,NYSE:BMN
1832928,CSE:CL
1833197,NASDAQ:SWIM
1833214,NASDAQ:SABS
1833498,NASDAQ:MDAI
1833756,NASDAQ:DRS
1833769,NASDAQ:HYPR
1833835,NYSE:PSFE
1833908,OTC:ALFIQ
1834032,OTC:CSTAF
1834045,OTC:VWESQ
1834048,BMFBOVESPA:ASAI3
1834253,NASDAQ:EM
1834376,NASDAQ:INNV
1834488,NYSE:NABL
1834489,NYSE:GENI
1834494,NYSE:MLNK
1834518,OTC:NSTB
1834526,NASDAQ:GPAT
1834584,NYSE:CPNG
1834622,NYSE:HAYW
1834645,OTC:PKBO
1834974,NYSE:LEV
1834975,TSXV:VMC
1835022,NASDAQ:COYA
1835059,OTC:ARVLF
1835068,NYSE:NPCT
1835256,NYSE:NAPA
1835268,NASDAQ:CNTB
1835378,NYSE:CTV
1835385,OTC:MBBC
1835512,NYSE:LLAP
1835579,NASDAQ:IKNA
1835591,NYSE:VZIO
1835597,NASDAQ:PEPG
1835615,NASDAQ:MHUA
1835632,NASDAQ:MRVL
1835654,NASDAQ:INVZ
1835681,NYSE:PWSC
1835724,HKEX:2390
1835814,OTC:NSTD
1835817,OTC:NSTC
1835830,NYSE:KVYO
1835856,NASDAQ:BETR
1835963,NASDAQ:GLBE
1835972,NASDAQ:AILE
1836057,NYSE:BIGZ
1836100,OTC:PUCK
1836242,NASDAQ:TKLF
1836295,OTC:RTGN
1836470,NASDAQ:SRAD
1836564,EURONEXT:VLA
1836833,NYSE:PL
1836875,NASDAQ:NVVE
1836934,NASDAQ:ZENV
1836981,NYSE:BBAI
1837014,NYSE:SMRT
1837240,NASDAQ:SYM
1837429,TSX:BNRE
1837493,NASDAQ:IINN
1837671,OTC:CPPTL
1837686,NASDAQ:VMEO
1837821,NASDAQ:ZJYL
1837929,NASDAQ:NPAB
1838000,OTC:SWSS
1838108,OTC:RMGCF
1838128,CSE:LOWL
1838162,NASDAQ:SLAM
1838163,NASDAQ:BNAI
1838359,NASDAQ:RGTI
1838413,NYSE:YMM
1838513,NASDAQ:GATE
1838615,NASDAQ:ALTI
1838716,NASDAQ:GNTA
1838876,OTC:GSLR
1838957,NYSE:RERE
1838987,NASDAQ:CSLR
1839132,OTC:MVLA
1839133,OTC:IRME
1839285,NASDAQ:HCTI
1839341,NASDAQ:CORZ
1839439,NASDAQ:PYCR
1839519,NASDAQ:CFFS
1839530,NASDAQ:XBP
1839586,TSXV:DMX
1839608,OTC:GETR
1839799,NASDAQ:GAMB
1839839,NYSE:JBI
1839998,OTC:AONC
1840102,OTC:SPTY
1840199,NASDAQ:WALD
1840229,NASDAQ:INKT
1840233,NASDAQ:XLO
1840292,OTC:HLGN
1840317,NASDAQ:PLMI
1840416,OTC:SEVCF
1840425,NASDAQ:BLAC
1840439,NASDAQ:BMEA
1840502,NASDAQ:TBLA
1840563,NASDAQ:ELAB
1840572,NYSE:BOWL
1840574,NASDAQ:VERV
1840706,NASDAQ:SOPH
1840748,NASDAQ:LVTX
1840776,NYSE:HGTY
1840780,NYSE:LOCL
1840856,NASDAQ:SOUN
1840877,NASDAQ:COCH
1840904,NASDAQ:ATAI
1841003,OTC:STCWS
1841125,NASDAQ:BSLK
1841156,NYSE:PAY
1841175,NASDAQ:BRRR
1841209,NASDAQ:HOLO
1841330,NASDAQ:KTTA
1841387,NASDAQ:CADL
1841408,NASDAQ:DAVE
1841425,NASDAQ:VGAS
1841666,NASDAQ:APA
1841675,LSE:ARB
1841761,NYSE:GROV
1841804,NYSE:INST
1841925,NASDAQ:INDI
1841968,NYSE:PX
1842022,NYSE:DTM
1842138,OTC:WRPT
1842279,NASDAQ:OPAL
1842356,NASDAQ:PET
1842566,NASDAQ:AISP
1842718,NASDAQ:IAS
1842731,NYSE:SMWB
1842827,NASDAQ:BZ
1842937,NASDAQ:HCVI
1842939,NASDAQ:CTCX
1842952,NASDAQ:CNTX
1843162,NASDAQ:SSIC
1843165,NASDAQ:LQR
1843181,NYSE:NBXG
1843370,NASDAQ:BLEU
1843477,NASDAQ:SVII
1843586,NASDAQ:OTLY
1843588,NASDAQ:REE
1843656,NASDAQ:RMCO
1843714,NASDAQ:ZPTA
1843724,NASDAQ:LNZA
1843875,OTC:TRCC
1843974,NYSE:DXYZ
1843993,NASDAQ:THCP
1844149,OTC:SPEC
1844392,OTC:MRAI
1844417,NASDAQ:ESLA
1844419,OTC:MAQC
1844450,TSX:ELVA
1844452,NASDAQ:LUNR
1844505,NASDAQ:QTI
1844507,OTC:AVHI
1844862,NASDAQ:SLDP
1844971,NASDAQ:GREE
1844981,NASDAQ:FAAS
1845022,NASDAQ:BASE
1845097,NYSE:AMBP
1845123,NASDAQ:IVCP
1845149,NASDAQ:CBRG
1845257,NASDAQ:LFST
1845337,NASDAQ:DAWN
1845338,NASDAQ:MNDY
1845437,NYSE:NPWR
1845459,NASDAQ:NKGN
1845550,NASDAQ:PLMJ
1845799,OTC:CULL
1845815,NASDAQ:PAYO
1845840,NASDAQ:TSAT
1845942,NASDAQ:BNIX
1846017,NASDAQ:BLFY
1846069,NYSE:KIND
1846084,NEO:JET
1846235,OTC:IMAQ
1846253,NASDAQ:OABI
1846510,NYSE:SHCO
1846576,NYSE:FIGS
1846702,OTC:FIGP
1846715,NASDAQ:WAVE
1846750,NYSE:TCOA
1846832,NASDAQ:DLO
1846975,NYSE:SEDA
1847064,NYSE:PSQH
1847075,NASDAQ:SAI
1847112,OTC:TRTLF
1847345,NASDAQ:PWUP
1847355,NASDAQ:TGAA
1847360,NASDAQ:BCOW
1847367,NASDAQ:ALMS
1847398,NASDAQ:NECB
1847409,TSXV:HITI
1847440,NASDAQ:MITA
1847462,CSE:AYR.A
1847584,NASDAQ:WKME
1847590,NASDAQ:BWMN
1847607,NASDAQ:RFAC
1847706,CSE:PSYC
1847846,NASDAQ:EUDA
1847903,NASDAQ:CNTA
1847986,NASDAQ:DFLI
1848275,NASDAQ:TOP
1848309,TSXV:SGML
1848334,OTC:OKMN
1848416,NEO:VRNO
1848437,NASDAQ:CITE
1848672,OTC:GDLG
1848731,NEO:GLAS.A.U
1848739,NASDAQ:GDEV
1848756,NYSE:PHYT
1848763,NASDAQ:RNW
1848821,NASDAQ:GTAC
1848861,NASDAQ:HAIA
1848898,NASDAQ:AAGR
1849056,NYSE:OKLO
1849058,NASDAQ:CLOE
1849253,NYSE:RYAN
1849294,NASDAQ:FRLA
1849296,NASDAQ:OKYO
1849380,NASDAQ:ONMD
1849396,TURQUOISE:NEXNL
1849466,NASDAQ:TCBS
1849548,NASDAQ:ONYX
1849635,NASDAQ:DJT
1849670,NASDAQ:PBBK
1849737,NASDAQ:PLAO
1849820,NASDAQ:KITT
1849853,NYSE:STVN
1849867,NASDAQ:CLST
1850059,NASDAQ:FSHP
1850079,NASDAQ:TBIO
1850119,NASDAQ:IPSC
1850235,NASDAQ:HEPS
1850262,NASDAQ:INTE
1850270,NASDAQ:PROK
1850398,OTC:TCBC
1850453,XETR:M0YN
1850502,OTC:NFSCF
1850767,OTC:ACUT
1850838,NASDAQ:OMGA
1850902,NASDAQ:TKNO
1850906,NASDAQ:OMIC
1851003,NYSE:ZETA
1851048,OTC:CYRB
1851112,NYSE:RSKD
1851194,NASDAQ:VTYX
1851484,NASDAQ:CTOR
1851651,OTC:BNIGF
1851657,OTC:VAXX
1851682,OTC:MFLTY
1851860,NASDAQ:SMFL
1851909,NASDAQ:CDAQ
1851961,NYSE:GCTS
1852016,NASDAQ:AEAE
1852019,NASDAQ:IXAQ
1852023,OTC:MANA
1852024,OTC:GLIV
1852025,OTC:GLNK
1852039,OTC:FILG
1852040,OTC:GBAT
1852061,NASDAQ:GAQ
1852131,NASDAQ:NXT
1852244,NYSE:GXO
1852440,NASDAQ:JZ
1852536,OTC:ITOR
1852551,ASX:NVA
1852633,NYSE:PNST
1852707,OTC:BFYW
1852749,NASDAQ:XFIN
1852753,TSXV:TSLV
1852889,NASDAQ:IVCA
1852973,NASDAQ:BRLS
1853044,NASDAQ:AERT
1853047,NASDAQ:HUDA
1853138,NYSE:AACT
1853145,NASDAQ:EVCM
1853397,OTC:ZLSSF
1853513,NYSE:MCW
1853580,NASDAQ:PFTA
1853630,OTC:HMELF
1853717,NASDAQ:ATAT
1853718,CSE:TEVO
1853816,NASDAQ:DRMA
1853825,OTC:TZUP
1853860,TSX:ERO
1854078,SIX:RLF
1854139,NYSE:ZVIA
1854149,NASDAQ:ANSC
1854233,TSX:EGLX
1854270,NASDAQ:SNTI
1854275,NASDAQ:ZCAR
1854368,TSXV:DGHI
1854401,NYSE:BRDG
1854445,NASDAQ:VRAR
1854463,NASDAQ:WINV
1854480,NASDAQ:FIAC
1854526,OTC:BRQL
1854545,NYSE:DDL
1854572,NASDAQ:IZM
1854587,NASDAQ:CLBT
1854640,TSX:CG
1854795,OTC:IRRX
1854963,NASDAQ:SHFS
1854964,OTC:NLCP
1855066,NYSE:MEGI
1855129,NASDAQ:GHRS
1855175,NASDAQ:CTNM
1855447,NASDAQ:TYGO
1855457,NYSE:KORE
1855467,NASDAQ:MOBX
1855474,NASDAQ:AIRJ
1855509,NASDAQ:VEEE
1855557,NASDAQ:HLP
1855612,NASDAQ:GRAB
1855631,OTC:AWIN
1855644,NASDAQ:ZURA
1855743,TSXV:ARK
1855747,NYSE:BLND
1855756,NASDAQ:LILM
1856028,NASDAQ:SDIG
1856031,NASDAQ:SEAT
1856084,NASDAQ:CJJD
1856161,NASDAQ:PRLH
1856236,NASDAQ:EWCZ
1856314,NYSE:YOU
1856365,NASDAQ:FINW
1856437,NYSE:VSCO
1856485,NYSE:SLVM
1856525,NYSE:CNM
1856725,NASDAQ:RANI
1856961,NASDAQ:BOCN
1856995,NASDAQ:MCAA
1857030,TASE:INCR
1857044,NASDAQ:INDP
1857086,NASDAQ:TRUG
1857154,NASDAQ:DNUT
1857190,EURONEXT:NYXH
1857410,NASDAQ:IVCB
1857475,NYSE:DOLE
1857803,NASDAQ:DPCS
1857816,NASDAQ:GCT
1857853,NYSE:COOK
1857855,NASDAQ:FNVT
1857910,OTC:DRFS
1858007,NASDAQ:GDST
1858028,NASDAQ:NOVV
1858257,NASDAQ:AVDX
1858681,NYSE:APO
1858685,NASDAQ:BFRI
1858848,NASDAQ:TNYA
1858985,NYSE:ONON
1858994,TSXV:RSMX
1859007,NASDAQ:ZVSA
1859035,NASDAQ:MCAG
1859199,NASDAQ:AIRE
1859639,OTC:CZOOF
1859686,NYSE:SBXC
1859690,NASDAQ:ARQQ
1859795,ASX:NVX
1859807,NASDAQ:NVAC
1860514,OTC:USCTF
1860543,NYSE:CDRE
1860657,NASDAQ:ALLR
1860742,NYSE:BLCO
1860782,NASDAQ:TSVT
1860805,NASDAQ:ASTL
1860871,NASDAQ:TVGN
1860879,NYSE:RRAC
1861063,NASDAQ:AQU
1861115,NYSE:NMAI
1861233,TSX:ILLM
1861448,OTC:ITRE
1861449,OTC:BRDSQ
1861522,NASDAQ:PIK
1861560,NASDAQ:NUVL
1861622,NASDAQ:JTAI
1861657,NASDAQ:THAR
1861737,NASDAQ:HSAI
1861795,NASDAQ:DH
1861841,NASDAQ:ARBE
1861853,NASDAQ:EVSD
1861974,NASDAQ:ECX
1862044,NYSE:ZKH
1862068,OTC:RBTC
1862150,NASDAQ:CING
1862461,NASDAQ:REAX
1862463,NASDAQ:INAQ
1862490,OTC:DCFCQ
1862935,NYSE:IFIN
1863006,NYSE:VLN
1863116,OTC:AERS
1863127,NASDAQ:TYRA
1863218,NASDAQ:SFWL
1863362,NASDAQ:PROC
1863719,NYSE:MNTN
1863990,NASDAQ:MSAI
1864032,AMEX:ADRT
1864055,NASDAQ:ABTS
1864163,NASDAQ:INTR
1864208,NYSE:GUG
1864290,NYSE:MIO
1864531,NASDAQ:VSEE
1864843,NYSE:ECAT
1864943,NASDAQ:FGI
1865107,NYSE:AKA
1865111,NASDAQ:ALSA
1865120,NASDAQ:BRAC
1865127,OTC:LSDIF
1865187,NYSE:ARIS
1865200,OTC:PORT
1865248,OTC:CMCAF
1865389,NYSE:NPFD
1865408,NASDAQ:EXAI
1865468,NASDAQ:KACL
1865494,NASDAQ:IOBT
1865506,NASDAQ:ZEO
1865602,NASDAQ:CEP
1865631,NASDAQ:NN
1865697,OTC:GGAAF
1865782,NASDAQ:BTSG
1865861,NASDAQ:CCTS
1866001,NASDAQ:JVSA
1866030,NASDAQ:AZ
1866175,NYSE:CRGY
1866226,NASDAQ:WTMA
1866368,NYSE:CWAN
1866390,OTC:BBLNF
1866501,NYSE:WBX
1866550,NASDAQ:TWKS
1866581,NYSE:BROS
1866633,NASDAQ:CCSI
1866692,NASDAQ:AMPL
1866757,NASDAQ:BRLT
1866782,NASDAQ:CDRO
1866816,NASDAQ:OPTX
1866838,NASDAQ:IGTA
1866874,NYSE:RLTY
1867066,NASDAQ:DERM
1867072,NYSE:KD
1867096,NASDAQ:XERS
1867102,NYSE:EVTL
1867443,OTC:CNGL
1867589,OTC:RWGI
1867834,TSX:BRAG
1867949,NASDAQ:REFI
1867956,OTC:LKRY
1868079,CSE:PMED
1868159,NASDAQ:LINE
1868269,NASDAQ:LATG
1868275,NASDAQ:CEG
1868279,NASDAQ:AVBP
1868395,NASDAQ:YIBO
1868419,NASDAQ:WAVS
1868573,NASDAQ:APXI
1868640,NASDAQ:RDZN
1868726,NASDAQ:OLPX
1868778,NYSE:INFA
1868912,NYSE:ENFN
1868941,NASDAQ:FLNC
1868995,NYSE:CINT
1869105,NASDAQ:HLXB
1869137,TSXV:MHUB
1869198,NYSE:LTH
1869467,NASDAQ:OP
1869601,NASDAQ:EMCG
1869858,OTC:SSUNF
1869974,NASDAQ:OCEA
1870143,NYSE:RCFA
1870144,NASDAQ:CDIO
1870404,NASDAQ:CERO
1870600,NYSE:DTC
1870833,NYSE:RMMZ
1870940,NASDAQ:AIRS
1871130,TSX:BBUC
1871149,NASDAQ:RGF
1871181,OTC:QLIS
1871321,NASDAQ:DRTS
1871509,NASDAQ:PTLO
1871638,NASDAQ:BRKH
1871745,OTC:DSAQ
1871983,NASDAQ:ANGH
1872090,NASDAQ:YXT
1872292,OTC:RAKR
1872302,NASDAQ:NA
1872421,OTC:GACW
1872525,NASDAQ:SWAG
1872529,NASDAQ:MDXH
1872789,NASDAQ:EMBC
1872812,NASDAQ:TCBPW
1872964,NASDAQ:MTEK
1873093,NASDAQ:GDTC
1873213,OTC:BRWC
1873331,NYSE:PGRU
1873441,NASDAQ:BCSA
1873722,OTC:BBLR
1873835,NASDAQ:IMMX
1873875,NASDAQ:IXHL
1873923,NYSE:ONL
1874071,NASDAQ:PDLB
1874074,NASDAQ:MMV
1874097,NASDAQ:CYN
1874138,OTC:SHGI
1874178,NASDAQ:RIVN
1874252,NASDAQ:MYNZ
1874315,NASDAQ:SATL
1874875,NASDAQ:HOUR
1874907,OTC:DEFG
1874944,NASDAQ:VCSA
1875091,NASDAQ:NRSN
1875444,NASDAQ:ARHS
1875493,NASDAQ:CSLM
1875496,OTC:YGFGF
1875547,NASDAQ:LCFY
1875558,NASDAQ:NVCT
1875609,NASDAQ:SWVL
1875931,NEO:NETZ
1876183,NYSE:IHS
1876431,NASDAQ:PRE
1876581,NASDAQ:IMPP
1876588,NASDAQ:ZIMV
1876716,NASDAQ:ASCB
1876766,NASDAQ:LICN
1876945,NEO:GRAM
1877322,NYSE:ESAB
1877333,NASDAQ:THCH
1877461,OTC:CBDW
1877557,NYSE:WEL
1877787,NYSE:ZGN
1877788,OTC:CSTF
1878057,NYSE:SGHC
1878835,OTC:VGFCQ
1878848,NASDAQ:IREN
1878897,NYSE:DOUG
1879103,NASDAQ:CFSB
1879248,NASDAQ:ADSE
1879293,OTC:MMCP
1879373,NASDAQ:GTI
1879403,NASDAQ:LRHC
1879726,NASDAQ:SIDU
1879754,NASDAQ:EHGO
1879814,NASDAQ:TLGY
1879848,NASDAQ:PEV
1879851,NASDAQ:TMTC
1880249,OTC:WCHD
1880319,NYSE:PRM
1880419,OTC:FERN
1880438,NASDAQ:ANTX
1880441,NYSE:BFAC
1880613,NASDAQ:DRCT
1880661,NASDAQ:TPG
1881472,NASDAQ:MEGL
1881487,NASDAQ:ACDC
1881551,NASDAQ:STI
1881592,NASDAQ:NSTS
1881741,NASDAQ:AOGO
1881767,OTC:SSCC
1882464,NASDAQ:MSSA
1882781,OTC:CBLO
1882839,TSX:WNDR
1883083,OTC:GPLL
1883085,NASDAQ:PGY
1883313,NYSE:SVV
1883685,NASDAQ:DKNG
1883788,NASDAQ:DHAI
1883835,OTC:ESGH
1883983,NASDAQ:VSAC
1883984,NASDAQ:ALCE
1884046,NASDAQ:SPKL
1884072,NASDAQ:JEWL
1884082,NASDAQ:PSNY
1884164,OTC:KWIK
1884516,NASDAQ:DTI
1885336,OTC:FOMI
1885408,NASDAQ:JFBR
1885461,OTC:SUAC
1885522,NASDAQ:NMRA
1885680,OTC:RAJAF
1885827,NASDAQ:VRAX
1885849,OTC:TFLM
1885998,NASDAQ:ROCL
1886190,NASDAQ:GGR
1886362,OTC:MGAM
1886799,NASDAQ:BGXX
1886878,NYSE:PAXS
1886894,NASDAQ:SNAL
1887603,TSXV:HC
1887673,NASDAQ:WLDS
1887912,OTC:WLSS
1887944,NASDAQ:SHIM
1888012,NASDAQ:HLVX
1888014,NASDAQ:AKAN
1888151,NASDAQ:BCAN
1888274,NEO:DEFI
1888447,NYSE:EE
1888525,NASDAQ:UBXG
1888654,NASDAQ:FEAM
1888734,NASDAQ:GLLI
1888740,OTC:LSEB
1888846,OTC:UHGI
1888886,NASDAQ:GPCR
1888980,NASDAQ:LRE
1889106,NASDAQ:ATMC
1889109,NASDAQ:BLTE
1889112,NASDAQ:RENE
1889123,NASDAQ:FLD
1889450,NASDAQ:FTII
1889539,NYSE:CRBG
1889823,TSXV:KWE
1889956,NASDAQ:OS
1889983,NASDAQ:KVAC
1890671,NASDAQ:DUET
1891101,NYSE:BRCC
1891512,CSE:XTRX
1891791,OTC:TGGI
1891856,NASDAQ:GENK
1891944,NASDAQ:PMEC
1892025,OTC:OHCS
1892274,NASDAQ:GV
1892292,NASDAQ:MSS
1892316,OTC:LDDD
1892322,NASDAQ:HTCR
1892480,NASDAQ:HPCO
1892492,NASDAQ:OCTO
1892500,NASDAQ:CMND
1892747,NASDAQ:VMCA
1892922,NASDAQ:MARX
1893124,OTC:ZAAG
1893219,NASDAQ:ACAB
1893311,NASDAQ:LUXH
1893657,OTC:RLEA
1894057,NASDAQ:PPYA
1894210,NASDAQ:QOMO
1894562,NASDAQ:PRME
1894630,NASDAQ:GHIX
1894693,TASE:SVRE
1894951,NASDAQ:GBBK
1894954,NASDAQ:XPON
1895144,NASDAQ:GODN
1895249,NASDAQ:CNTM
1895251,OTC:SGTM
1895262,NYSE:NE
1895597,NASDAQ:ICG
1895618,NASDAQ:GXAI
1896084,ASX:INR
1896212,NASDAQ:CDT
1896511,OTC:ZKGCF
1896677,OTC:GSOL
1897087,NASDAQ:JUNE
1897245,NASDAQ:HWH
1897971,NASDAQ:GLAC
1897982,NASDAQ:AZPN
1898416,NASDAQ:ALVO
1898496,NYSE:GETY
1898601,ASX:IPX
1898604,NASDAQ:YOSH
1898643,NASDAQ:MOBBW
1898795,NYSE:LVWR
1899005,NASDAQ:BMR
1899123,NASDAQ:BTDR
1899287,NYSE:AMPX
1899658,NASDAQ:WLGS
1899830,NYSE:PERF
1899883,NASDAQ:FIP
1900304,LSE:HLN
1900402,NASDAQ:EVGR
1900679,NASDAQ:TETE
1901203,NASDAQ:IROH
1901215,NASDAQ:BNRG
1901279,TASE:NYAX
1901305,NASDAQ:FRZA
1901336,NASDAQ:ALCY
1901440,NYSE:ULS
1901637,NASDAQ:USCB
1901799,NASDAQ:BTM
1901886,NASDAQ:AFAR
1902700,OTC:PGFF
1902733,NASDAQ:NCNO
1902794,NASDAQ:MGOL
1902930,OTC:PDPG
1903145,NASDAQ:GRRR
1903392,NASDAQ:CLRC
1903464,NASDAQ:AIMAU
1903870,NASDAQ:AFRI
1903995,NASDAQ:MGIH
1904286,NASDAQ:MIRA
1904501,TSXV:ZEN
1904616,OTC:BAKR
1904856,TSX:EFX
